CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.06.01;Lucros a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.06.01;Lucros a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.06.02;Receitas a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.06.02;Receitas a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03;Patrimônio Líquido Consolidado;2169115.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03;Patrimônio Líquido Consolidado;2249372.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.01;Capital Social Realizado;937994.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.01;Capital Social Realizado;937994.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.01.01;Capital Social;950374.0000000000;N
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.01.01;Capital Social;950374.0000000000;N
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.01.02;(-) Gastos com Emissão de Ações;-12380.0000000000;N
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.01.02;(-) Gastos com Emissão de Ações;-12380.0000000000;N
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02;Reservas de Capital;28063.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02;Reservas de Capital;5115.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02.02;Reserva Especial de Ágio na Incorporação;70510.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02.02;Reserva Especial de Ágio na Incorporação;220.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02.04;Opções Outorgadas;2787.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02.04;Opções Outorgadas;4895.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02.05;Ações em Tesouraria;-45234.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02.05;Ações em Tesouraria;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.03;Reservas de Reavaliação;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.03;Reservas de Reavaliação;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04;Reservas de Lucros;871015.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04;Reservas de Lucros;870584.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.01;Reserva Legal;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.01;Reserva Legal;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.02;Reserva Estatutária;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.02;Reserva Estatutária;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.03;Reserva para Contingências;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.03;Reserva para Contingências;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.04.09;Ações em Tesouraria;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.04.09;Ações em Tesouraria;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.08;Outros Resultados Abrangentes;332043.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.08;Outros Resultados Abrangentes;435679.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-02-28;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
64.904.295/0001-03;2020-02-29;2;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-02-29;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2;Passivo Total;519021277.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2;Passivo Total;701368666.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01;Passivo Circulante;197305929.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01;Passivo Circulante;267694012.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.01;Obrigações Sociais e Trabalhistas;20523886.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.01;Obrigações Sociais e Trabalhistas;21945794.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.01.01;Obrigações Sociais;2642618.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.01.01;Obrigações Sociais;3526216.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.01.02;Obrigações Trabalhistas;17881268.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.01.02;Obrigações Trabalhistas;18419578.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.02;Fornecedores;54673426.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.02;Fornecedores;47289539.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.02.01;Fornecedores Nacionais;16179343.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.02.01;Fornecedores Nacionais;15997239.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.02.02;Fornecedores Estrangeiros;38494083.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.02.02;Fornecedores Estrangeiros;31292300.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.03;Obrigações Fiscais;1866835.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.03;Obrigações Fiscais;1766056.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.03.01;Obrigações Fiscais Federais;1224052.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.03.01;Obrigações Fiscais Federais;1033964.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;1493.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;19672.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.03.01.02;Obrigações Fiscais Federais;1222559.0000000000;N
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.03.01.02;Obrigações Fiscais Federais;1014292.0000000000;N
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.03.02;Obrigações Fiscais Estaduais;637956.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.03.02;Obrigações Fiscais Estaduais;731233.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.03.03;Obrigações Fiscais Municipais;4827.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.03.03;Obrigações Fiscais Municipais;859.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.04;Empréstimos e Financiamentos;56985187.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.04;Empréstimos e Financiamentos;125062027.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.04.01;Empréstimos e Financiamentos;56250171.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.04.01;Empréstimos e Financiamentos;124720188.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.04.01.01;Em Moeda Nacional;23081966.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.04.01.01;Em Moeda Nacional;36762769.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.04.01.02;Em Moeda Estrangeira;33168205.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.04.01.02;Em Moeda Estrangeira;87957419.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.04.02;Debêntures;0.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.04.02;Debêntures;0.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.04.03;Financiamento por Arrendamento;735016.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.04.03;Financiamento por Arrendamento;341839.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.05;Outras Obrigações;63256595.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.05;Outras Obrigações;71630596.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;PENÚLTIMO;2019-06-30;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;009539;DF Consolidado - Balanço Patrimonial Passivo;REAL;UNIDADE;ÚLTIMO;2020-06-30;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
